movement_id,train_no,from_station_sequence,corridor_id,from_station_code,to_station_code,arrival_time,next_arrival_time,movement_date,movement_type,conflict_buffer_min
MW003021,14102,17,C00041,DBG,SPJ,07:05,07:41,2025-06-14,Train Movement,12
MW003022,14102,19,C00020,STP,LJN,08:19,09:40,2025-06-01,Train Movement,8
MW003023,14112,1,C00033,JSME,ASN,20:56,22:36,2025-06-08,Train Movement,6
MW003024,14112,2,C00036,ASN,DHN,22:36,23:38,2025-06-01,Train Movement,14
MW003025,14112,3,C00039,DHN,KTH,23:38,00:10,2025-06-17,Train Movement,7
MW003026,14112,5,C00009,GWL,JHS,00:49,02:20,2025-06-12,Train Movement,13
MW003027,14112,7,C00024,LMP,MLN,03:13,04:44,2025-06-17,Train Movement,9
MW003028,14112,9,C00085,BTE,KTT,05:50,09:34,2025-06-25,Train Movement,14
MW003029,14112,10,C00088,KTT,SWM,09:34,11:13,2025-06-04,Train Movement,9
MW003030,14112,12,C00021,BSB,BUI,12:12,14:23,2025-06-10,Train Movement,5
MW003031,14112,14,C00050,CKP,TATA,14:52,15:54,2025-06-21,Train Movement,10
MW003032,14112,16,C00007,PRYJ,CNB,16:11,19:08,2025-06-23,Train Movement,12
MW003033,14112,17,C00011,CNB,ALJN,19:08,23:49,2025-06-03,Train Movement,9
MW003034,14112,19,C00092,BRC,ADI,00:19,01:57,2025-06-30,Train Movement,11
MW003035,14112,21,C00064,VM,TPJ,02:08,04:56,2025-06-30,Train Movement,5
MW003036,14112,23,C00034,NFK,MLDT,06:18,06:55,2025-06-05,Train Movement,5
MW003037,14112,25,C00014,MTD,JU,07:57,09:33,2025-06-16,Train Movement,10
MW003038,14112,27,C00073,MYS,SBC,10:03,12:06,2025-06-05,Train Movement,15
MW003039,14119,1,C00037,DNR,MKA,17:25,18:46,2025-06-03,Train Movement,15
MW003040,14119,3,C00044,WAT,VZM,19:45,20:43,2025-06-05,Train Movement,13
MW003041,14119,4,C00048,VZM,RGDA,20:43,22:44,2025-06-14,Train Movement,14
MW003042,14119,6,C00047,PURI,BBS,23:15,00:17,2025-06-21,Train Movement,10
MW003043,14119,7,C00046,BBS,CTC,00:17,00:47,2025-06-07,Train Movement,10
MW003044,14119,9,C00005,ASR,FZR,02:03,03:58,2025-06-21,Train Movement,10
MW003045,14119,11,C00075,ASK,MYS,04:36,06:50,2025-06-12,Train Movement,10
MW003046,14119,12,C00073,MYS,SBC,06:50,08:57,2025-06-13,Train Movement,6
MW003047,14119,13,C00077,SBC,TK,08:57,09:58,2025-06-09,Train Movement,6
MW003048,14142,1,C00046,CTC,BBS,19:06,19:34,2025-06-13,Train Movement,6
MW003049,14142,2,C00043,BBS,KUR,19:34,19:56,2025-06-24,Train Movement,5
MW003050,14142,4,C00016,AWR,RE,20:37,21:47,2025-06-12,Train Movement,14
MW003051,14142,6,C00015,BKN,SOG,22:12,01:00,2025-06-05,Train Movement,13
MW003052,14142,8,C00064,VM,TPJ,02:12,04:56,2025-06-02,Train Movement,7
MW003053,14142,10,C00002,UMB,LDH,05:29,07:15,2025-06-02,Train Movement,7
MW003054,14142,12,C00065,TVC,QLN,07:36,08:40,2025-06-28,Train Movement,11
MW003055,14142,14,C00057,G,NGP,09:16,11:15,2025-06-15,Train Movement,6
MW003056,14142,15,C00081,NGP,WR,11:15,12:26,2025-06-11,Train Movement,9
MW003057,14159,1,C00063,TEN,MDU,10:22,12:44,2025-06-05,Train Movement,6
MW003058,14159,3,C00053,KGP,SHM,13:46,15:43,2025-06-14,Train Movement,11
MW003059,14159,5,C00004,LKO,SLN,16:41,18:47,2025-06-15,Train Movement,13
MW003060,14159,7,C00021,BSB,BUI,19:18,21:27,2025-06-21,Train Movement,14
MW003061,14159,9,C00065,TVC,QLN,22:20,23:25,2025-06-18,Train Movement,15
MW003062,14159,11,C00005,ASR,FZR,00:03,02:00,2025-06-11,Train Movement,10
MW003063,14159,13,C00047,PURI,BBS,02:38,03:35,2025-06-02,Train Movement,7
MW003064,14159,14,C00043,BBS,KUR,03:35,03:58,2025-06-09,Train Movement,14
MW003065,14159,16,C00027,APDJ,NBQ,04:42,07:08,2025-06-04,Train Movement,14
MW003066,14159,18,C00062,CBE,PGT,08:04,09:00,2025-06-09,Train Movement,10
MW003067,14159,20,C00066,ED,SA,10:07,11:06,2025-06-13,Train Movement,9
MW003068,14159,22,C00019,GKP,GD,12:06,14:26,2025-06-23,Train Movement,15
MW003069,14159,24,C00073,SBC,MYS,15:30,17:32,2025-06-15,Train Movement,9
MW003070,14164,1,C00038,DDU,GAYA,02:17,05:17,2025-06-22,Train Movement,14
MW003071,14164,2,C00042,GAYA,KQR,05:17,06:34,2025-06-25,Train Movement,10
MW003072,14164,4,C00034,MLDT,NFK,07:55,08:33,2025-06-02,Train Movement,6
MW003073,14164,6,C00047,PURI,BBS,09:40,10:43,2025-06-25,Train Movement,13
MW003074,14164,7,C00046,BBS,CTC,10:43,11:10,2025-06-16,Train Movement,7
MW003075,14164,9,C00014,JU,MTD,12:02,13:36,2025-06-04,Train Movement,5
MW003076,14164,11,C00096,JP,AII,14:20,16:22,2025-06-01,Train Movement,13
MW003077,14164,13,C00050,CKP,TATA,16:45,17:49,2025-06-27,Train Movement,9
MW003078,14164,15,C00007,PRYJ,CNB,18:24,21:19,2025-06-26,Train Movement,11
MW003079,14164,16,C00011,CNB,ALJN,21:19,01:57,2025-06-02,Train Movement,10
MW003080,14164,18,C00093,JAM,RJT,03:20,04:41,2025-06-06,Train Movement,6
MW003081,14164,20,C00095,RTM,UJN,05:34,07:05,2025-06-28,Train Movement,7
MW003082,14164,21,C00087,UJN,BPL,07:05,09:49,2025-06-02,Train Movement,6
MW003083,14164,22,C00089,BPL,ET,09:49,11:19,2025-06-25,Train Movement,5
MW003084,14164,23,C00084,ET,BSL,11:19,15:54,2025-06-02,Train Movement,8
MW003085,14166,1,C00053,SHM,KGP,21:54,23:50,2025-06-05,Train Movement,6
MW003086,14166,2,C00049,KGP,HWH,23:50,01:33,2025-06-10,Train Movement,13
MW003087,14166,3,C00031,HWH,BWN,01:33,02:56,2025-06-03,Train Movement,9
MW003088,14166,5,C00052,ROU,BSP,03:53,07:02,2025-06-16,Train Movement,14
MW003089,14166,6,C00055,BSP,R,07:02,08:42,2025-06-20,Train Movement,6
MW003090,14166,7,C00056,R,DURG,08:42,09:20,2025-06-13,Train Movement,5
MW003091,14166,9,C00018,FA,ABR,09:58,11:32,2025-06-24,Train Movement,11
MW003092,14166,11,C00086,ET,JBP,12:32,16:12,2025-06-02,Train Movement,12
MW003093,14166,12,C00090,JBP,KTE,16:12,17:42,2025-06-18,Train Movement,6
MW003094,14166,14,C00076,BGM,UBL,18:32,20:41,2025-06-05,Train Movement,6
MW003095,14170,1,C00090,KTE,JBP,01:57,03:21,2025-06-05,Train Movement,12
MW003096,14170,2,C00086,JBP,ET,03:21,07:05,2025-06-07,Train Movement,12
MW003097,14170,3,C00089,ET,BPL,07:05,08:31,2025-06-19,Train Movement,14
MW003098,14170,4,C00087,BPL,UJN,08:31,11:18,2025-06-25,Train Movement,14
MW003099,14170,5,C00095,UJN,RTM,11:18,12:51,2025-06-19,Train Movement,12
MW003100,14170,7,C00059,NIR,MIB,13:53,17:33,2025-06-30,Train Movement,13
MW003101,14170,9,C00070,NED,PAU,18:41,19:16,2025-06-30,Train Movement,14
MW003102,14170,11,C00024,MLN,LMP,19:45,21:17,2025-06-03,Train Movement,9
MW003103,14170,13,C00014,MTD,JU,22:40,00:18,2025-06-22,Train Movement,7
MW003104,14170,15,C00099,ESPL,JOKA,00:35,00:54,2025-06-27,Train Movement,13
MW003105,14170,17,C00065,TVC,QLN,01:54,02:56,2025-06-15,Train Movement,6
MW003106,14170,19,C00038,GAYA,DDU,03:40,06:51,2025-06-05,Train Movement,6
MW003107,14170,21,C00098,DAWN,NOAP,07:53,08:01,2025-06-29,Train Movement,9
MW003108,14170,22,C00097,NOAP,KAVI,08:01,08:35,2025-06-05,Train Movement,12
MW003109,14170,24,C00071,GNT,TEL,09:47,10:09,2025-06-02,Train Movement,5
MW003110,14172,1,C00062,CBE,PGT,13:08,13:56,2025-06-18,Train Movement,15
MW003111,14172,3,C00037,MKA,DNR,14:48,16:15,2025-06-13,Train Movement,12
MW003112,14172,5,C00012,BNDA,MKP,17:15,19:10,2025-06-30,Train Movement,12
MW003113,14172,7,C00031,BWN,HWH,19:58,21:29,2025-06-14,Train Movement,8
MW003114,14172,8,C00049,HWH,KGP,21:29,23:18,2025-06-29,Train Movement,13
MW003115,14172,9,C00053,KGP,SHM,23:18,01:13,2025-06-10,Train Movement,14
MW003116,14172,11,C00069,TPTY,GTL,01:57,06:35,2025-06-10,Train Movement,5
MW003117,14198,1,C00053,KGP,SHM,02:56,04:48,2025-06-26,Train Movement,6
MW003118,14198,3,C00010,PRYJ,MZP,05:27,06:54,2025-06-09,Train Movement,5
MW003119,14198,5,C00055,BSP,R,07:34,09:20,2025-06-28,Train Movement,15
MW003120,14198,6,C00056,R,DURG,09:20,09:55,2025-06-14,Train Movement,13
MW003121,14198,8,C00042,KQR,GAYA,10:23,11:36,2025-06-11,Train Movement,6
MW003122,14198,9,C00038,GAYA,DDU,11:36,14:46,2025-06-02,Train Movement,6
MW003123,14198,11,C00077,TK,SBC,15:10,16:16,2025-06-05,Train Movement,9
MW003124,14198,12,C00073,SBC,MYS,16:16,18:23,2025-06-21,Train Movement,15
MW003125,14198,13,C00075,MYS,ASK,18:23,20:40,2025-06-22,Train Movement,9
MW003126,14198,15,C00081,WR,NGP,21:25,22:40,2025-06-07,Train Movement,9
MW003127,14202,1,C00060,KHS,CPH,08:18,09:01,2025-06-12,Train Movement,12
MW003128,14202,3,C00078,UBL,HPT,09:53,12:11,2025-06-04,Train Movement,10
MW003129,14202,5,C00082,AK,BSL,13:01,15:04,2025-06-25,Train Movement,14
MW003130,14202,6,C00084,BSL,ET,15:04,19:44,2025-06-17,Train Movement,14
MW003131,14202,7,C00089,ET,BPL,19:44,21:06,2025-06-07,Train Movement,8
MW003132,14202,8,C00087,BPL,UJN,21:06,23:51,2025-06-20,Train Movement,8
MW003133,14202,9,C00095,UJN,RTM,23:51,01:20,2025-06-01,Train Movement,7
MW003134,14202,11,C00018,FA,ABR,02:42,04:12,2025-06-12,Train Movement,14
MW003135,14202,13,C00051,RNC,MURI,05:01,06:01,2025-06-14,Train Movement,7
MW003136,14202,15,C00027,APDJ,NBQ,07:01,09:26,2025-06-07,Train Movement,15
MW003137,14202,17,C00068,RJY,BZA,10:42,13:00,2025-06-01,Train Movement,13
MW003138,14202,19,C00088,SWM,KTT,14:01,15:45,2025-06-17,Train Movement,8
MW003139,14202,20,C00085,KTT,BTE,15:45,19:24,2025-06-13,Train Movement,8
MW003140,14202,22,C00050,TATA,CKP,20:13,21:07,2025-06-26,Train Movement,13
MW003141,14203,1,C00009,JHS,GWL,06:23,07:48,2025-06-26,Train Movement,6
MW003142,14203,3,C00018,FA,ABR,08:29,10:05,2025-06-13,Train Movement,14
MW003143,14203,5,C00084,BSL,ET,11:18,15:50,2025-06-29,Train Movement,12
MW003144,14203,6,C00086,ET,JBP,15:50,19:32,2025-06-01,Train Movement,15
MW003145,14203,7,C00090,JBP,KTE,19:32,20:56,2025-06-12,Train Movement,5
MW003146,14203,9,C00085,BTE,KTT,21:32,01:15,2025-06-07,Train Movement,6
MW003147,14203,10,C00088,KTT,SWM,01:15,02:55,2025-06-24,Train Movement,15
MW003148,14203,12,C00026,NJP,GHY,03:57,09:59,2025-06-15,Train Movement,14
MW003149,14203,13,C00025,GHY,DBRG,09:59,16:02,2025-06-12,Train Movement,10
MW003150,14203,15,C00093,RJT,JAM,16:38,17:54,2025-06-16,Train Movement,7
MW003151,14203,17,C00087,UJN,BPL,18:38,21:26,2025-06-02,Train Movement,10
MW003152,14203,19,C00015,SOG,BKN,21:55,00:38,2025-06-07,Train Movement,8
MW003153,14203,21,C00040,BJU,SEE,01:20,02:57,2025-06-06,Train Movement,5
MW003154,14203,23,C00004,SLN,LKO,03:54,06:06,2025-06-17,Train Movement,13
MW003155,14206,1,C00090,KTE,JBP,22:04,23:22,2025-06-11,Train Movement,8
MW003156,14206,2,C00086,JBP,ET,23:22,03:09,2025-06-17,Train Movement,7
MW003157,14206,3,C00089,ET,BPL,03:09,04:31,2025-06-10,Train Movement,15
MW003158,14206,4,C00087,BPL,UJN,04:31,07:16,2025-06-18,Train Movement,12
MW003159,14206,5,C00095,UJN,RTM,07:16,08:48,2025-06-24,Train Movement,12
MW003160,14206,7,C00051,RNC,MURI,09:14,10:11,2025-06-29,Train Movement,11
MW003161,14206,9,C00058,JSG,RIG,10:42,11:48,2025-06-11,Train Movement,5
MW003162,14206,11,C00061,MAS,AJJ,12:57,13:59,2025-06-10,Train Movement,10
MW003163,14206,13,C00081,WR,NGP,14:43,16:00,2025-06-12,Train Movement,8
MW003164,14206,14,C00057,NGP,G,16:00,17:58,2025-06-04,Train Movement,7
MW003165,14209,1,C00040,BJU,SEE,08:30,10:07,2025-06-26,Train Movement,10
MW003166,14209,3,C00050,CKP,TATA,10:57,11:54,2025-06-23,Train Movement,14
MW003167,14209,5,C00010,MZP,PRYJ,12:51,14:14,2025-06-18,Train Movement,11
MW003168,14209,6,C00007,PRYJ,CNB,14:14,17:11,2025-06-21,Train Movement,6
MW003169,14209,7,C00001,CNB,NDLS,17:11,23:47,2025-06-22,Train Movement,12
MW003170,14209,9,C00023,CPJ,GKP,00:07,00:42,2025-06-09,Train Movement,12
MW003171,14209,10,C00019,GKP,GD,00:42,02:58,2025-06-05,Train Movement,10
MW003172,14209,12,C00064,VM,TPJ,03:30,06:12,2025-06-24,Train Movement,12
MW003173,14209,14,C00067,SC,KZJ,07:04,09:07,2025-06-19,Train Movement,14
MW003174,14209,16,C00005,ASR,FZR,09:23,11:22,2025-06-27,Train Movement,7
MW003175,14209,18,C00027,APDJ,NBQ,12:29,15:00,2025-06-10,Train Movement,12
MW003176,14209,20,C00032,KBGB,SDAH,15:20,15:46,2025-06-02,Train Movement,11
MW003177,14209,22,C00091,BVI,ST,16:08,19:38,2025-06-02,Train Movement,14
MW003178,14209,24,C00042,KQR,GAYA,20:30,21:48,2025-06-15,Train Movement,10
MW003179,14209,25,C00038,GAYA,DDU,21:48,00:57,2025-06-29,Train Movement,6
MW003180,14210,1,C00031,BWN,HWH,03:10,04:34,2025-06-12,Train Movement,10
MW003181,14210,2,C00049,HWH,KGP,04:34,06:22,2025-06-09,Train Movement,10
MW003182,14210,3,C00053,KGP,SHM,06:22,08:22,2025-06-05,Train Movement,5
MW003183,14210,5,C00046,BBS,CTC,09:00,09:33,2025-06-21,Train Movement,6
MW003184,14210,7,C00066,SA,ED,10:40,11:36,2025-06-01,Train Movement,11
MW003185,14210,9,C00082,BSL,AK,11:53,14:06,2025-06-12,Train Movement,15
MW003186,14210,11,C00100,SDSD,HWHB,15:05,15:22,2025-06-22,Train Movement,15
MW003187,14210,13,C00025,GHY,DBRG,16:19,22:22,2025-06-02,Train Movement,7
MW003188,14223,1,C00059,NIR,MIB,13:57,17:31,2025-06-23,Train Movement,15
MW003189,14223,3,C00009,JHS,GWL,18:00,19:32,2025-06-09,Train Movement,11
MW003190,14223,5,C00084,ET,BSL,20:17,00:57,2025-06-03,Train Movement,14
MW003191,14223,6,C00082,BSL,AK,00:57,03:02,2025-06-08,Train Movement,15
MW003192,14223,8,C00042,KQR,GAYA,03:40,04:54,2025-06-05,Train Movement,11
MW003193,14223,9,C00038,GAYA,DDU,04:54,08:00,2025-06-23,Train Movement,13
MW003194,14223,11,C00096,AII,JP,08:47,10:54,2025-06-12,Train Movement,5
MW003195,14223,13,C00069,TPTY,GTL,11:37,16:13,2025-06-28,Train Movement,12
MW003196,14223,15,C00100,HWHB,SDSD,16:37,16:49,2025-06-02,Train Movement,14
MW003197,14223,17,C00090,JBP,KTE,17:22,18:47,2025-06-04,Train Movement,11
MW003198,14223,19,C00064,TPJ,VM,19:38,22:23,2025-06-28,Train Movement,7
MW003199,14223,21,C00055,R,BSP,23:00,00:48,2025-06-24,Train Movement,7
MW003200,14223,22,C00052,BSP,ROU,00:48,03:58,2025-06-08,Train Movement,10
MW003201,14223,24,C00024,LMP,MLN,04:40,06:11,2025-06-21,Train Movement,6
MW003202,14223,26,C00016,RE,AWR,06:39,07:56,2025-06-13,Train Movement,15
MW003203,14226,1,C00028,BPB,LMG,23:38,01:40,2025-06-10,Train Movement,5
MW003204,14226,3,C00087,UJN,BPL,02:11,04:55,2025-06-15,Train Movement,11
MW003205,14226,4,C00089,BPL,ET,04:55,06:19,2025-06-07,Train Movement,10
MW003206,14226,5,C00084,ET,BSL,06:19,10:53,2025-06-18,Train Movement,11
MW003207,14226,6,C00082,BSL,AK,10:53,13:03,2025-06-27,Train Movement,11
MW003208,14226,8,C00068,RJY,BZA,13:26,15:45,2025-06-14,Train Movement,9
MW003209,14226,10,C00002,LDH,UMB,16:56,18:47,2025-06-18,Train Movement,13
MW003210,14226,12,C00046,CTC,BBS,19:44,20:14,2025-06-28,Train Movement,13
MW003211,14226,13,C00047,BBS,PURI,20:14,21:15,2025-06-21,Train Movement,8
MW003212,14226,15,C00030,RNY,RPAN,21:35,23:25,2025-06-02,Train Movement,11
MW003213,14241,1,C00015,BKN,SOG,09:21,12:03,2025-06-06,Train Movement,11
MW003214,14241,3,C00030,RNY,RPAN,13:01,14:55,2025-06-23,Train Movement,13
MW003215,14241,5,C00086,JBP,ET,15:34,19:16,2025-06-08,Train Movement,6
MW003216,14241,6,C00089,ET,BPL,19:16,20:45,2025-06-10,Train Movement,8
MW003217,14241,7,C00087,BPL,UJN,20:45,23:31,2025-06-22,Train Movement,6
MW003218,14241,8,C00095,UJN,RTM,23:31,01:02,2025-06-07,Train Movement,5
MW003219,14241,10,C00080,DD,PUNE,01:35,02:47,2025-06-15,Train Movement,12
MW003220,14264,1,C00001,NDLS,CNB,00:31,07:00,2025-06-19,Train Movement,11
MW003221,14264,2,C00007,CNB,PRYJ,07:00,09:54,2025-06-05,Train Movement,5
MW003222,14264,3,C00010,PRYJ,MZP,09:54,11:18,2025-06-01,Train Movement,9
MW003223,14264,5,C00022,IZN,KSJ,12:09,15:12,2025-06-19,Train Movement,8
MW003224,14264,7,C00068,BZA,RJY,15:59,18:16,2025-06-17,Train Movement,7
MW003225,14264,9,C00072,BIDR,SC,18:56,20:42,2025-06-07,Train Movement,14
MW003226,14264,10,C00067,SC,KZJ,20:42,22:42,2025-06-13,Train Movement,6
MW003227,14265,1,C00017,UDZ,RPZ,15:46,15:49,2025-06-22,Train Movement,15
MW003228,14265,3,C00012,MKP,BNDA,16:48,18:41,2025-06-19,Train Movement,7
MW003229,14265,5,C00034,MLDT,NFK,19:05,19:41,2025-06-08,Train Movement,9
MW003230,14265,7,C00024,MLN,LMP,20:03,21:34,2025-06-18,Train Movement,5
MW003231,14265,9,C00027,APDJ,NBQ,22:32,00:55,2025-06-03,Train Movement,5
MW003232,14265,11,C00078,UBL,HPT,01:35,03:48,2025-06-10,Train Movement,9
MW003233,14265,13,C00037,MKA,DNR,05:18,06:46,2025-06-12,Train Movement,15
MW003234,14265,15,C00075,MYS,ASK,07:27,09:46,2025-06-15,Train Movement,10
MW003235,14265,17,C00040,BJU,SEE,10:43,12:17,2025-06-26,Train Movement,14
MW003236,14265,19,C00096,JP,AII,13:16,15:21,2025-06-10,Train Movement,10
MW003237,14265,21,C00029,KIR,NJP,16:07,17:42,2025-06-13,Train Movement,15
MW003238,14265,22,C00026,NJP,GHY,17:42,23:47,2025-06-24,Train Movement,13
MW003239,14265,23,C00025,GHY,DBRG,23:47,05:50,2025-06-03,Train Movement,11
MW003240,14265,25,C00091,ST,BVI,06:14,09:42,2025-06-04,Train Movement,5
MW003241,14265,27,C00082,AK,BSL,10:35,12:45,2025-06-08,Train Movement,7
MW003242,14265,28,C00084,BSL,ET,12:45,17:23,2025-06-23,Train Movement,7
MW003243,14267,1,C00087,BPL,UJN,05:21,08:01,2025-06-04,Train Movement,11
MW003244,14267,2,C00095,UJN,RTM,08:01,09:34,2025-06-13,Train Movement,10
MW003245,14267,4,C00083,KWV,SUR,10:08,11:53,2025-06-18,Train Movement,7
MW003246,14267,6,C00001,CNB,NDLS,12:25,18:59,2025-06-08,Train Movement,8
MW003247,14267,8,C00045,SBP,TIG,19:32,22:14,2025-06-09,Train Movement,13
MW003248,14267,10,C00014,MTD,JU,23:11,00:48,2025-06-25,Train Movement,10
MW003249,14267,12,C00004,SLN,LKO,01:39,03:44,2025-06-05,Train Movement,13
MW003250,14267,14,C00096,JP,AII,04:04,06:04,2025-06-25,Train Movement,12
MW003251,14267,16,C00016,RE,AWR,07:02,08:15,2025-06-22,Train Movement,7
MW003252,14267,18,C00024,MLN,LMP,09:07,10:32,2025-06-05,Train Movement,12
MW003253,14267,20,C00036,DHN,ASN,11:47,12:44,2025-06-05,Train Movement,9
MW003254,14267,21,C00033,ASN,JSME,12:44,14:25,2025-06-28,Train Movement,10
MW003255,14298,1,C00090,KTE,JBP,09:28,10:47,2025-06-17,Train Movement,7
MW003256,14298,2,C00086,JBP,ET,10:47,14:26,2025-06-13,Train Movement,10
MW003257,14298,3,C00089,ET,BPL,14:26,15:58,2025-06-28,Train Movement,7
MW003258,14298,4,C00087,BPL,UJN,15:58,18:41,2025-06-19,Train Movement,14
MW003259,14298,5,C00095,UJN,RTM,18:41,20:09,2025-06-07,Train Movement,10
MW003260,14298,7,C00016,AWR,RE,20:59,22:06,2025-06-28,Train Movement,11
MW003261,14298,9,C00024,LMP,MLN,22:52,00:19,2025-06-21,Train Movement,6
MW003262,14298,11,C00048,RGDA,VZM,01:36,03:27,2025-06-04,Train Movement,14
MW003263,14298,12,C00044,VZM,WAT,03:27,04:28,2025-06-12,Train Movement,6
MW003264,14298,14,C00079,KYN,CSMT,05:49,06:41,2025-06-19,Train Movement,8
MW003265,14298,16,C00085,BTE,KTT,07:26,11:06,2025-06-21,Train Movement,13
MW003266,14298,17,C00088,KTT,SWM,11:06,12:47,2025-06-20,Train Movement,11
MW003267,14303,1,C00091,ST,BVI,02:49,06:13,2025-06-21,Train Movement,7
MW003268,14303,3,C00076,BGM,UBL,06:46,08:58,2025-06-04,Train Movement,12
MW003269,14303,4,C00074,UBL,DWR,08:58,09:21,2025-06-12,Train Movement,8
MW003270,14303,6,C00015,SOG,BKN,10:43,13:35,2025-06-16,Train Movement,14
MW003271,14303,8,C00062,CBE,PGT,13:51,14:43,2025-06-18,Train Movement,15
MW003272,14303,10,C00070,PAU,NED,15:34,16:06,2025-06-05,Train Movement,9
MW003273,14303,12,C00068,RJY,BZA,16:48,19:06,2025-06-10,Train Movement,14
MW003274,14304,1,C00059,MIB,NIR,14:18,17:57,2025-06-06,Train Movement,9
MW003275,14304,3,C00079,KYN,CSMT,18:49,19:41,2025-06-20,Train Movement,12
MW003276,14304,5,C00003,BE,MB,20:43,22:08,2025-06-02,Train Movement,12
MW003277,14304,7,C00058,JSG,RIG,23:04,00:11,2025-06-09,Train Movement,15
MW003278,14304,9,C00096,JP,AII,00:50,02:53,2025-06-08,Train Movement,12
MW003279,14304,11,C00018,ABR,FA,03:38,05:09,2025-06-20,Train Movement,8
MW003280,14304,13,C00024,LMP,MLN,05:34,07:07,2025-06-16,Train Movement,8
MW003281,14304,15,C00008,ETW,AGC,08:14,10:24,2025-06-11,Train Movement,10
MW003282,14304,17,C00031,HWH,BWN,11:01,12:28,2025-06-06,Train Movement,8
MW003283,14304,19,C00072,BIDR,SC,13:44,15:26,2025-06-02,Train Movement,13
MW003284,14308,1,C00020,STP,LJN,21:24,22:45,2025-06-16,Train Movement,12
MW003285,14308,3,C00025,DBRG,GHY,23:36,05:38,2025-06-20,Train Movement,7
MW003286,14308,4,C00026,GHY,NJP,05:38,11:42,2025-06-12,Train Movement,8
MW003287,14308,5,C00029,NJP,KIR,11:42,13:15,2025-06-30,Train Movement,6
MW003288,14308,7,C00056,DURG,R,14:04,14:45,2025-06-08,Train Movement,14
MW003289,14308,8,C00055,R,BSP,14:45,16:30,2025-06-26,Train Movement,12
MW003290,14308,9,C00052,BSP,ROU,16:30,19:41,2025-06-28,Train Movement,8
MW003291,14308,11,C00077,SBC,TK,20:42,21:49,2025-06-30,Train Movement,8
MW003292,14308,13,C00080,DD,PUNE,22:47,23:58,2025-06-12,Train Movement,11
MW003293,14308,15,C00015,SOG,BKN,00:39,03:30,2025-06-16,Train Movement,13
MW003294,14308,17,C00032,SDAH,KBGB,03:53,04:26,2025-06-26,Train Movement,10
MW003295,14308,19,C00043,BBS,KUR,04:55,05:17,2025-06-15,Train Movement,7
MW003296,14308,21,C00060,CPH,KHS,06:29,07:20,2025-06-23,Train Movement,15
MW003297,14314,1,C00038,GAYA,DDU,20:08,23:12,2025-06-25,Train Movement,8
MW003298,14314,3,C00099,ESPL,JOKA,23:38,23:57,2025-06-01,Train Movement,8
MW003299,14314,5,C00062,CBE,PGT,00:41,01:34,2025-06-07,Train Movement,8
MW003300,14314,7,C00034,NFK,MLDT,02:33,03:13,2025-06-04,Train Movement,15
MW003301,14314,9,C00022,KSJ,IZN,04:09,07:10,2025-06-29,Train Movement,12
MW003302,14314,11,C00018,ABR,FA,07:59,09:30,2025-06-14,Train Movement,13
MW003303,14314,13,C00025,DBRG,GHY,10:38,16:41,2025-06-25,Train Movement,15
MW003304,14314,14,C00026,GHY,NJP,16:41,22:48,2025-06-24,Train Movement,11
MW003305,14314,15,C00029,NJP,KIR,22:48,00:26,2025-06-27,Train Movement,12
MW003306,14314,17,C00079,CSMT,KYN,01:41,02:39,2025-06-17,Train Movement,5
MW003307,14315,1,C00068,RJY,BZA,19:12,21:26,2025-06-06,Train Movement,12
MW003308,14315,3,C00014,JU,MTD,22:23,23:55,2025-06-22,Train Movement,9
MW003309,14315,5,C00038,DDU,GAYA,00:12,03:22,2025-06-28,Train Movement,11
MW003310,14315,6,C00042,GAYA,KQR,03:22,04:40,2025-06-14,Train Movement,15
MW003311,14315,8,C00041,SPJ,DBG,05:33,06:15,2025-06-18,Train Movement,5
MW003312,14315,10,C00069,TPTY,GTL,07:13,11:48,2025-06-22,Train Movement,10
MW003313,14315,12,C00045,SBP,TIG,12:33,15:19,2025-06-06,Train Movement,5
MW003314,14315,14,C00025,GHY,DBRG,16:24,22:29,2025-06-27,Train Movement,7
MW003315,14315,16,C00006,DLI,GZB,23:37,00:00,2025-06-28,Train Movement,10
MW003316,14327,1,C00088,KTT,SWM,17:08,18:45,2025-06-07,Train Movement,10
MW003317,14327,3,C00038,DDU,GAYA,19:20,22:26,2025-06-05,Train Movement,7
MW003318,14327,4,C00042,GAYA,KQR,22:26,23:40,2025-06-05,Train Movement,7
MW003319,14327,6,C00060,KHS,CPH,00:23,01:07,2025-06-25,Train Movement,5
MW003320,14327,8,C00041,SPJ,DBG,02:01,02:36,2025-06-07,Train Movement,8
MW003321,14327,10,C00039,DHN,KTH,03:11,03:47,2025-06-25,Train Movement,10
MW003322,14327,12,C00014,MTD,JU,04:51,06:27,2025-06-28,Train Movement,15
MW003323,14327,14,C00083,KWV,SUR,06:58,08:43,2025-06-09,Train Movement,6
MW003324,14327,16,C00019,GKP,GD,09:13,11:38,2025-06-30,Train Movement,9
MW003325,14327,18,C00056,DURG,R,12:18,12:55,2025-06-08,Train Movement,13
MW003326,14327,19,C00055,R,BSP,12:55,14:37,2025-06-15,Train Movement,11
MW003327,14327,20,C00052,BSP,ROU,14:37,17:46,2025-06-23,Train Movement,9
MW003328,14327,22,C00093,JAM,RJT,18:20,19:36,2025-06-26,Train Movement,14
MW003329,14327,24,C00066,SA,ED,20:45,21:49,2025-06-22,Train Movement,13
